,Building ID,total_mrr,netx_mrc,Market,Street Address,City,State,Postal Code,Latitude,Longitude,On Zayo Network Status,Net Classification,Type,Network Proximity, Estimated Build Cost ,est_cost,b_id
122,Bldg-038250,964.0400000000001,55.32,Atlanta,600 Peachtree St NE,Atlanta,GA,30308,33.7707059,-84.3860999,On Zayo Network,Fiber Only,Office - Multi Tenant,383.01," $21,490.30 ",21490.3,Bldg-038250
123,Bldg-038251,5218.82,663.84,Atlanta,6000 Feldwood Rd,Atlanta,GA,30349,33.5896154,-84.5145239,On Zayo Network,Fiber Only,Office - Single Tenant,397.15," $21,914.50 ",21914.5,Bldg-038251
124,Bldg-038254,11502.189999999999,0.0,Atlanta,6205 Peachtree Dunwoody Rd,Atlanta,GA,30328,33.9246624,-84.35093379999999,On Zayo Network,Fiber Only,Office - Single Tenant,85.65," $12,569.50 ",12569.5,Bldg-038254
125,Bldg-038255,227.7,0.0,Atlanta,621 North Ave NE,Atlanta,GA,30308,33.7703279,-84.3671314,On Zayo Network,Fiber Only,Office - Multi Tenant,255.48," $17,664.40 ",17664.4,Bldg-038255
126,Bldg-038259,975.48,0.0,Atlanta,660 Glen Iris Dr NE,Atlanta,GA,30308,33.772220000000004,-84.368729,On Zayo Network,Fiber Only,Office - Multi Tenant,422.74," $22,682.20 ",22682.2,Bldg-038259
127,Bldg-038263,0.0,0.0,Atlanta,7000 Central Parkway W,Atlanta,GA,30328,33.927486200000004,-84.34882950000001,On Zayo Network,Fiber Only,Office - Multi Tenant,773.79," $28,570.96 ",28570.96,Bldg-038263
128,Bldg-038266,2165.18,0.0,Atlanta,715 Peachtree St NE,Atlanta,GA,30308,33.7740287,-84.3841391,On Zayo Network,Restricted,Office - Multi Tenant,118.86," $13,565.80 ",13565.8,Bldg-038266
129,Bldg-038267,4992.39,55.32,Atlanta,720 Westview Dr SW,Atlanta,GA,30310,33.74285029999999,-84.41276579999999,On Zayo Network,On-Net,College/University,702.36," $26,856.64 ",26856.64,Bldg-038267
130,Bldg-038269,814.43,0.0,Atlanta,740 Flat Shoals Rd,Atlanta,GA,30349,33.602832,-84.41407199999999,On Zayo Network,Restricted,Cell Site,176.45," $15,293.50 ",15293.5,Bldg-038269
131,Bldg-038271,655.25,0.0,Atlanta,778 S Central Ave,Atlanta,GA,30354,33.661518,-84.414928,Not on Zayo Network,Stubbed,Office - Single Tenant,179.55," $15,386.50 ",15386.5,Bldg-038271
132,Bldg-038272,2432.73,0.0,Atlanta,781 Marietta St NW,Atlanta,GA,30318,33.773988,-84.4042713,Not on Zayo Network,Stubbed,College/University,143.88," $14,316.40 ",14316.4,Bldg-038272
133,Bldg-038276,532.01,0.0,Atlanta,817 W Peachtree St NW,Atlanta,GA,30308,33.776874799999995,-84.3869943,On Zayo Network,Fiber Only,Office - Multi Tenant,125.87," $13,776.10 ",13776.1,Bldg-038276
134,Bldg-038279,1002.55,0.0,Atlanta,855 Peachtree St NE,Atlanta,GA,30308,33.777878,-84.383798,On Zayo Network,Fiber Only,Office - Multi Tenant,164.24," $14,927.20 ",14927.2,Bldg-038279
135,Bldg-038280,501.27,0.0,Atlanta,860 Peachtree St NE,Atlanta,GA,30308,33.7782518,-84.38491640000001,On Zayo Network,Fiber Only,Office - Multi Tenant,185.63," $15,568.90 ",15568.9,Bldg-038280
136,Bldg-038282,5208.04,0.0,Atlanta,874 Dekalb Ave NE,Atlanta,GA,30307,33.754827,-84.358816,On Zayo Network,Restricted,Carrier POP,98.52," $12,955.60 ",12955.6,Bldg-038282
137,Bldg-038289,223.6,0.0,Atlanta,945 E Paces Ferry Rd NE,Atlanta,GA,30326,33.846619700000005,-84.356045,On Zayo Network,Fiber Only,Office - Multi Tenant,57.8," $11,734.00 ",11734.0,Bldg-038289
138,Bldg-038290,17587.8,0.0,Atlanta,999 Lee St SW,Atlanta,GA,30310,33.7279946,-84.4178833,Not on Zayo Network,Stubbed,ILEC Central Office,117.97," $13,539.10 ",13539.1,Bldg-038290
139,Bldg-038294,335.76,0.0,Atlanta,3394 Howell St NW,Duluth,GA,30096,34.000215399999995,-84.13992009999998,Not on Zayo Network,Stubbed,ILEC Central Office,195.74," $15,872.20 ",15872.2,Bldg-038294
140,Bldg-038295,11889.19,0.0,Atlanta,400 Embassy Row,Atlanta,GA,30328,33.93897,-84.356637,Not on Zayo Network,Stubbed,Office - Multi Tenant,316.73," $19,501.90 ",19501.9,Bldg-038295
141,Bldg-038296,0.0,0.0,Atlanta,51 Peachtree Center Ave NE,Atlanta,GA,30303,33.7558656,-84.3857519,On Zayo Network,Fiber Only,Carrier POP,98.62," $12,958.60 ",12958.6,Bldg-038296
142,Bldg-038297,578.7,0.0,Atlanta,525 N Main St,Alpharetta,GA,30009,34.0901646,-84.2925347,On Zayo Network,On-Net,ILEC Central Office,274.13," $18,223.90 ",18223.9,Bldg-038297
143,Bldg-038298,221.3,0.0,Atlanta,5952 Peachtree Industrial Blvd,Norcross,GA,30071,33.951468,-84.227458,On Zayo Network,Fiber Only,Office - Single Tenant,1429.14," $44,299.36 ",44299.36,Bldg-038298
144,Bldg-038523,36359.68999999999,1014.2,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,33.744265000000006,-84.581427,On Zayo Network,On-Net,Carrier Hotel,274.12," $18,223.60 ",18223.6,Bldg-038523
145,Bldg-038587,4917.2699999999995,110.64,Dallas,4100 Bryan St,Dallas,TX,75204,32.7974974,-96.7800473,On Zayo Network,Fiber Only,ILEC Central Office,220.45," $25,227.00 ",25227.0,Bldg-038587
146,Bldg-039840,497.88,0.0,Atlanta,4 Concourse Pkwy NE,Atlanta,GA,30328,33.917297999999995,-84.352994,On Zayo Network,Fiber Only,Office - Multi Tenant,480.01," $24,400.30 ",24400.3,Bldg-039840
147,Bldg-045200,0.0,0.0,Atlanta,1 Philips Dr NW,Atlanta,GA,30303,33.759205,-84.39907600000001,On Zayo Network,Fiber Only,Stadium/Arena,1444.19," $44,660.56 ",44660.56,Bldg-045200
148,Bldg-047559,239.12,0.0,Atlanta,3379 Peachtree Rd NE,Atlanta,GA,30326,33.848118,-84.365817,On Zayo Network,On-Net,Office - Multi Tenant,322.98," $19,689.40 ",19689.4,Bldg-047559
149,Bldg-048883,1910.45,0.0,Atlanta,1175 Peachtree St NE,Atlanta,GA,30309,33.786843,-84.382886,On Zayo Network,Restricted,Office - Multi Tenant,57.03," $11,710.90 ",11710.9,Bldg-048883
150,Bldg-051752,46372.59,2524.9,Denver,16091 E Lockheed Dr,Aurora,CO,80011,39.721368,-104.801643,On Zayo Network,On-Net,Mobile Service Center,1476.27," $56,688.10 ",56688.1,Bldg-051752
151,Bldg-051753,14776.390000000001,0.0,Denver,7028 S Clinton St,Englewood,CO,80112,39.589121999999996,-104.877927,On Zayo Network,On-Net,Mobile Service Center,255.25," $23,886.25 ",23886.25,Bldg-051753
152,Bldg-051755,54295.02000000001,2898.35,Denver,7195 Newton St,Westminster,CO,80030,39.82639,-105.038789,On Zayo Network,On-Net,Mobile Service Center,50.97," $14,693.65 ",14693.65,Bldg-051755
153,Bldg-052821,451.70000000000005,0.0,Atlanta,3405 Piedmont Rd NE,Atlanta,GA,30305,33.8480474,-84.37295309999999,On Zayo Network,Fiber Only,Office - Multi Tenant,111.71," $13,351.30 ",13351.3,Bldg-052821
154,Bldg-053008,2162.1400000000003,55.32,Atlanta,1100 Peachtree St NE,Atlanta,GA,30309,33.7849169,-84.3831646,On Zayo Network,On-Net,Office - Multi Tenant,58.15," $11,744.50 ",11744.5,Bldg-053008
155,Bldg-054061,4680.01,0.0,Atlanta,2101 Womack Rd,Atlanta,GA,30338,33.94158,-84.301872,On Zayo Network,Fiber Only,College/University,722.68," $27,344.32 ",27344.32,Bldg-054061
156,Bldg-054665,7742.979999999999,0.0,Atlanta,37 Powder Springs St SW,Marietta,GA,30064,33.95101210000001,-84.5499282,On Zayo Network,On-Net,ILEC Central Office,63.59," $11,907.70 ",11907.7,Bldg-054665
157,Bldg-054666,1529.2,0.0,Atlanta,1201 W Peachtree St NE,Atlanta,GA,30309,33.787690000000005,-84.38296899999999,On Zayo Network,On-Net,Office - Multi Tenant,159.56," $14,786.80 ",14786.8,Bldg-054666
158,Bldg-054670,165.96,0.0,Atlanta,1201 W Peachtree St NW,Atlanta,GA,30309,33.787091,-84.387068,On Zayo Network,Restricted,Office - Multi Tenant,125.01," $13,750.30 ",13750.3,Bldg-054670
159,Bldg-054677,780.27,0.0,Atlanta,Centennial Olympic Park Dr,Atlanta,GA,30303,33.758404,-84.39282390000001,On Zayo Network,Fiber Only,Splice Point,3.56," $10,106.80 ",10106.8,Bldg-054677
160,Bldg-054678,263.15,0.0,Atlanta,Fairlie St NW & Walton St NW,Atlanta,GA,30303,33.756471000000005,-84.39082990000001,On Zayo Network,Fiber Only,Splice Point,42.61," $11,278.30 ",11278.3,Bldg-054678
161,Bldg-054690,3722.38,0.0,Atlanta,Northside Dr NW & 14th St NW,Atlanta,GA,30318,33.7862232,-84.40738990000001,On Zayo Network,Fiber Only,Splice Point,39.25," $11,177.50 ",11177.5,Bldg-054690
162,Bldg-054691,826.11,0.0,Atlanta,14th St NE & Peachtree St NE,Atlanta,GA,30309,33.786556899999994,-84.3831436,On Zayo Network,Fiber Only,Splice Point,10.61," $10,318.30 ",10318.3,Bldg-054691
163,Bldg-054708,2074.55,0.0,Atlanta,800 Lambert Dr NE,Atlanta,GA,30324,33.813390999999996,-84.362827,Build in Progress,Fiber Only,Office - Multi Tenant,991.9," $33,805.60 ",33805.6,Bldg-054708
164,Bldg-054718,663.84,0.0,Atlanta,450 Interstate North Pkwy SE,Atlanta,GA,30339,33.895315999999994,-84.4537747,On Zayo Network,Restricted,Neutral Data Center,122.95," $13,688.50 ",13688.5,Bldg-054718
165,Bldg-054722,2507.1099999999997,0.0,Atlanta,Buford Hwy NW,Norcross,GA,30071,33.9391438,-84.2111291,On Zayo Network,Fiber Only,Splice Point,47.75," $11,432.50 ",11432.5,Bldg-054722
166,Bldg-054725,4430.91,0.0,Atlanta,1060 Techwood Dr NW,Atlanta,GA,30318,33.783770200000006,-84.39235529999999,On Zayo Network,On-Net,Studio/Broadcast Center,1340.72," $42,177.28 ",42177.28,Bldg-054725
167,Bldg-054726,2143.71,0.0,Atlanta,N Decatur Rd & Burlington Rd NE,Atlanta,GA,30307,33.7905154,-84.3174972,On Zayo Network,Restricted,Small Cell,9.22," $10,276.60 ",10276.6,Bldg-054726
168,Bldg-054826,6620.349999999999,0.0,Atlanta,Joseph E Lowery Blvd NW & Jefferson St NW,Atlanta,GA,30318,33.776192,-84.4173469,Not on Zayo Network,Stubbed,Splice Point,24.82," $10,744.60 ",10744.6,Bldg-054826
169,Bldg-055336,82.19,0.0,Atlanta,North Point Pkwy & Windward Pkwy,Alpharetta,GA,30022,34.0888339,-84.2569167,On Zayo Network,Fiber Only,Splice Point,33.57," $11,007.10 ",11007.1,Bldg-055336
170,Bldg-055388,1463.21,0.0,Atlanta,3865 Peachtree Industrial Ct,Atlanta,GA,30341,33.899236,-84.29810379999999,On Zayo Network,Fiber Only,Splice Point,11354.04," $282,496.96 ",282496.96,Bldg-055388
171,Bldg-055441,4668.32,0.0,Denver,421 Zang St,Lakewood,CO,80228,39.724327,-105.14623300000001,On Zayo Network,Restricted,Cell Site,137.39," $18,582.55 ",18582.55,Bldg-055441
172,Bldg-057700,2124.03,0.0,Denver,950 17th St,Denver,CO,80202,39.747652,-104.993784,On Zayo Network,On-Net,Office - Multi Tenant,104.44," $17,099.80 ",17099.8,Bldg-057700
173,Bldg-057703,278.54,0.0,Denver,4661 Monaco St,Denver,CO,80216,39.780912,-104.91391100000001,On Zayo Network,On-Net,Office - Single Tenant,1037.96," $43,538.80 ",43538.8,Bldg-057703
174,Bldg-058537,311.51,0.0,Atlanta,Auburn Ave NE & Jackson St NE,Atlanta,GA,30312,33.7554895,-84.3743728,On Zayo Network,Fiber Only,Splice Point,800.64," $29,215.36 ",29215.36,Bldg-058537
175,Bldg-058585,16919.63,0.0,Atlanta,5247 Redan Rd,Stone Mountain,GA,30088,33.757169,-84.177758,On Zayo Network,Fiber Only,High School,18210.93," $447,062.32 ",447062.32,Bldg-058585
176,Bldg-058730,63266.82,0.0,Atlanta,State Rte 400,Atlanta,GA,30342,33.8767326,-84.36531020000001,On Zayo Network,Fiber Only,Splice Point,59.01," $11,770.30 ",11770.3,Bldg-058730
177,Bldg-058732,1089.2,0.0,Atlanta,8885 Roswell Rd,Atlanta,GA,30350,34.002087700000004,-84.3504086,Not on Zayo Network,Stubbed,Cell Site,20.23," $10,606.90 ",10606.9,Bldg-058732
178,Bldg-058739,30.74,0.0,Atlanta,3355 Lenox Rd NE,Atlanta,GA,30326,33.846725899999996,-84.35873829999998,On Zayo Network,Fiber Only,Office - Multi Tenant,297.09," $18,912.70 ",18912.7,Bldg-058739
179,Bldg-058751,544.6,0.0,Atlanta,2405 Dooley Dr,Decatur,GA,30033,33.797428499999995,-84.3104395,On Zayo Network,Fiber Only,College/University,1058.57," $35,405.68 ",35405.68,Bldg-058751
180,Bldg-058752,544.6,0.0,Atlanta,731 Highland Ave NE,Atlanta,GA,30312,33.760754,-84.363811,On Zayo Network,Fiber Only,Cell Site,1155.78," $37,738.72 ",37738.72,Bldg-058752
181,Bldg-058755,544.6,0.0,Atlanta,1225 Pitts Rd,Atlanta,GA,30350,33.969181,-84.347564,On Zayo Network,Fiber Only,Cell Site,279.18," $18,375.40 ",18375.4,Bldg-058755
182,Bldg-058756,544.6,0.0,Atlanta,481 Thurmond St NW,Atlanta,GA,30314,33.761183100000004,-84.4036268,On Zayo Network,Fiber Only,Cell Site,2335.0," $66,040.00 ",66040.0,Bldg-058756
183,Bldg-058758,544.6,0.0,Atlanta,94 Pryor St SW,Atlanta,GA,30303,33.7519695,-84.3896909,On Zayo Network,Fiber Only,Retail: Sm Shopping Mall,713.08," $27,113.92 ",27113.92,Bldg-058758
184,Bldg-058764,670.48,0.0,Atlanta,Habersham Rd NE & Old Ivy Rd,Atlanta,GA,30342,33.854437100000006,-84.3810433,On Zayo Network,Fiber Only,Splice Point,23.1," $10,693.00 ",10693.0,Bldg-058764
185,Bldg-058800,940.44,55.32,Denver,370 17th St,Denver,CO,80202,39.74346,-104.987958,On Zayo Network,On-Net,Office - Multi Tenant,66.03," $15,371.35 ",15371.35,Bldg-058800
186,Bldg-058803,32396.579999999994,2015.3400000000001,Denver,11900 E Cornell Ave,Aurora,CO,80014,39.660965999999995,-104.850001,On Zayo Network,On-Net,Neutral Data Center,447.82," $32,551.90 ",32551.9,Bldg-058803
187,Bldg-059052,405.17,0.0,Denver,1601 Blake St,Denver,CO,80202,39.750918,-104.999163,On Zayo Network,On-Net,Office - Multi Tenant,72.52," $15,663.40 ",15663.4,Bldg-059052
188,Bldg-059613,3031.95,0.0,Denver,501 Wazee St,Denver,CO,80204,39.744984,-105.012074,On Zayo Network,On-Net,Neutral Data Center,94.71," $16,661.95 ",16661.95,Bldg-059613
189,Bldg-059751,833.06,110.64,Denver,12500 E Arapahoe Rd,Englewood,CO,80112,39.594093,-104.843141,On Zayo Network,Fiber Only,Neutral Data Center,306.61," $26,197.45 ",26197.45,Bldg-059751
190,Bldg-059753,2631.94,0.0,Denver,1810 Blake St,Denver,CO,80202,39.75247,-104.99619799999999,On Zayo Network,On-Net,Office - Multi Tenant,79.71," $15,986.95 ",15986.95,Bldg-059753
191,Bldg-060244,459.59,55.32,Atlanta,2646 Atlanta Rd SE,Smyrna,GA,30080,33.8880859,-84.51673290000001,On Zayo Network,On-Net,Local/State Government,260.54," $17,816.20 ",17816.2,Bldg-060244
192,Bldg-060258,811.59,0.0,Atlanta,677 Church St NE,Marietta,GA,30060,33.9676987,-84.55011490000001,On Zayo Network,Fiber Only,Hospital,1185.23," $38,445.52 ",38445.52,Bldg-060258
193,Bldg-060263,180.29000000000002,0.0,Atlanta,1000 Cobb Place Blvd NW,Kennesaw,GA,30144,34.007562,-84.5857573,On Zayo Network,On-Net,Office - Multi Tenant,236.14," $17,084.20 ",17084.2,Bldg-060263
194,Bldg-060267,593.31,0.0,Atlanta,5 Concourse Pkwy,Atlanta,GA,30328,33.917179299999994,-84.3542477,On Zayo Network,Fiber Only,Office - Multi Tenant,598.0," $24,352.00 ",24352.0,Bldg-060267
195,Bldg-060276,14976.749999999993,1484.4200000000003,Atlanta,1160 Franklin Rd SE,Marietta,GA,30067,33.925129999999996,-84.492502,On Zayo Network,On-Net,ILA,97.7," $12,931.00 ",12931.0,Bldg-060276
196,Bldg-060278,1054.31,0.0,Atlanta,700 Galleria Pkwy SE,Atlanta,GA,30339,33.88306,-84.4633173,On Zayo Network,On-Net,Office - Multi Tenant,396.21," $21,886.30 ",21886.3,Bldg-060278
197,Bldg-060284,870.95,165.96,Atlanta,150 Interstate North Pkwy SE,Atlanta,GA,30339,33.900783700000005,-84.4649812,On Zayo Network,On-Net,Office - Multi Tenant,1318.48," $41,643.52 ",41643.52,Bldg-060284
198,Bldg-060286,4681.48,1231.6399999999999,Atlanta,300 Interstate N Pkwy SE,Atlanta,GA,30339,33.893786799999994,-84.46031190000001,On Zayo Network,On-Net,Office - Single Tenant,81.71," $12,451.30 ",12451.3,Bldg-060286
199,Bldg-060287,459.97,0.0,Atlanta,180 Interstate North Pkwy SE,Atlanta,GA,30339,33.899565100000004,-84.4670243,On Zayo Network,On-Net,Office - Multi Tenant,598.64," $24,367.36 ",24367.36,Bldg-060287
200,Bldg-060301,1285.89,0.0,Atlanta,30000 Mill Creek Ave,Alpharetta,GA,30022,34.04929,-84.2780725,On Zayo Network,On-Net,Office - Multi Tenant,767.64," $28,423.36 ",28423.36,Bldg-060301
201,Bldg-060304,0.0,0.0,Atlanta,675 N Marietta Pkwy NE,Marietta,GA,30060,33.9597961,-84.5324365,On Zayo Network,On-Net,Local/State Government,63.89," $11,916.70 ",11916.7,Bldg-060304
202,Bldg-060314,514.91,55.32,Atlanta,1850 Parkway Pl SE,Marietta,GA,30067,33.938367,-84.501954,On Zayo Network,On-Net,Office - Multi Tenant,1347.89," $42,349.36 ",42349.36,Bldg-060314
203,Bldg-060316,913.22,92.2,Atlanta,1000 Parkwood Cir SE,Atlanta,GA,30339,33.901896,-84.45979100000001,On Zayo Network,On-Net,Office - Multi Tenant,514.43," $22,346.32 ",22346.32,Bldg-060316
204,Bldg-060323,1176.22,165.96,Atlanta,2 Ravinia Dr,Atlanta,GA,30346,33.9218243,-84.33602890000002,On Zayo Network,Fiber Only,Office - Multi Tenant,871.7," $30,920.80 ",30920.8,Bldg-060323
205,Bldg-060325,2253.82,0.0,Atlanta,1470 Riveredge Pkwy,Atlanta,GA,30328,33.909849,-84.434815,On Zayo Network,On-Net,Office - Single Tenant,791.09," $28,986.16 ",28986.16,Bldg-060325
206,Bldg-060334,1618.81,0.0,Atlanta,1100 S Marietta Pkwy SE,Marietta,GA,30060,33.9404968,-84.5203422,On Zayo Network,Fiber Only,College/University,674.07," $26,177.68 ",26177.68,Bldg-060334
207,Bldg-060338,165.96,0.0,Atlanta,901 Sawyer Rd,Marietta,GA,30062,33.987414,-84.531596,On Zayo Network,On-Net,ILA,134.83," $14,044.90 ",14044.9,Bldg-060338
208,Bldg-060342,32.66,0.0,Atlanta,114 Townpark Dr NW,Kennesaw,GA,30144,34.041281,-84.56508000000001,On Zayo Network,Fiber Only,Office - Multi Tenant,1079.4," $35,905.60 ",35905.6,Bldg-060342
209,Bldg-060344,1472.9,165.96,Atlanta,175 Townpark Dr NW,Kennesaw,GA,30144,34.040549799999994,-84.56771459999999,On Zayo Network,Restricted,Office - Multi Tenant,1274.92," $40,598.08 ",40598.08,Bldg-060344
210,Bldg-061652,224.51,0.0,Atlanta,1121 Alderman Dr,Alpharetta,GA,30005,34.09648,-84.245563,On Zayo Network,Fiber Only,Office - Multi Tenant,238.08," $17,142.40 ",17142.4,Bldg-061652
211,Bldg-061657,225.62,0.0,Atlanta,1165 Allgood Rd,Marietta,GA,30062,33.980790999999996,-84.52216899999999,On Zayo Network,Fiber Only,Office - Multi Tenant,316.61," $19,498.30 ",19498.3,Bldg-061657
212,Bldg-061686,224.62,0.0,Atlanta,3625 Brookside Pkwy,Alpharetta,GA,30022,34.064409999999995,-84.255987,On Zayo Network,Fiber Only,Office - Multi Tenant,347.49," $20,424.70 ",20424.7,Bldg-061686
213,Bldg-061689,224.71,0.0,Atlanta,3655 Brookside Pkwy,Alpharetta,GA,30022,34.063619,-84.255652,On Zayo Network,Fiber Only,Office - Multi Tenant,460.14," $23,804.20 ",23804.2,Bldg-061689
214,Bldg-061710,1241.48,0.0,Atlanta,4501 Circle 75 Pkwy SE,Atlanta,GA,30339,33.898561,-84.475059,On Zayo Network,On-Net,Office - Multi Tenant,857.29," $30,574.96 ",30574.96,Bldg-061710
215,Bldg-061716,0.0,0.0,Atlanta,6 Concourse Pkwy NE,Atlanta,GA,30328,33.917074799999995,-84.3557605,On Zayo Network,Fiber Only,Office - Multi Tenant,739.11," $27,738.64 ",27738.64,Bldg-061716
216,Bldg-061751,1114.69,165.96,Atlanta,990 Hammond Dr,Atlanta,GA,30328,33.920259,-84.355414,On Zayo Network,Fiber Only,Office - Multi Tenant,420.04," $22,601.20 ",22601.2,Bldg-061751
217,Bldg-061766,32.66,0.0,Atlanta,3300 Highlands Pkwy SE,Smyrna,GA,30082,33.826378000000005,-84.498349,On Zayo Network,Fiber Only,Office - Multi Tenant,278.61," $18,358.30 ",18358.3,Bldg-061766
218,Bldg-061774,222.6,0.0,Atlanta,400 Interstate North Pkwy SE,Atlanta,GA,30339,33.89412,-84.456222,On Zayo Network,Fiber Only,Office - Multi Tenant,116.2," $13,486.00 ",13486.0,Bldg-061774
219,Bldg-061775,227.7,0.0,Atlanta,210 Interstate North Pkwy SE,Atlanta,GA,30339,33.8975523,-84.4646747,On Zayo Network,Fiber Only,Office - Multi Tenant,365.2," $20,956.00 ",20956.0,Bldg-061775
220,Bldg-061784,3096.1499999999996,405.68,Atlanta,5500 Interstate North Pkwy NW,Atlanta,GA,30328,33.9046249,-84.4369483,On Zayo Network,Fiber Only,Office - Multi Tenant,23.45," $10,703.50 ",10703.5,Bldg-061784
221,Bldg-061803,32.66,0.0,Atlanta,3780 Mansell Rd,Alpharetta,GA,30022,34.039207,-84.29295400000001,On Zayo Network,Fiber Only,Office - Multi Tenant,562.0," $23,488.00 ",23488.0,Bldg-061803
222,Bldg-061804,355.36,0.0,Atlanta,3820 Mansell Rd,Alpharetta,GA,30022,34.0393158,-84.2918488,On Zayo Network,Fiber Only,Office - Multi Tenant,525.37," $22,608.88 ",22608.88,Bldg-061804
223,Bldg-061814,1882.72,0.0,Atlanta,600 Morgan Falls Rd,Atlanta,GA,30350,33.9693208,-84.3656173,On Zayo Network,On-Net,Office - Multi Tenant,1313.75," $41,530.00 ",41530.0,Bldg-061814
224,Bldg-061816,17191.64,920.16,Atlanta,12380 Morris Rd,Alpharetta,GA,30005,34.0740261,-84.26627490000001,Not on Zayo Network,Type 2,Office - Multi Tenant,1944.98," $56,679.52 ",56679.52,Bldg-061816
225,Bldg-061846,353.57,0.0,Atlanta,400 Northridge Rd,Atlanta,GA,30350,33.9833401,-84.3465027,On Zayo Network,Restricted,Office - Multi Tenant,1111.96," $36,687.04 ",36687.04,Bldg-061846
226,Bldg-061855,220.54,0.0,Atlanta,5660 New Northside Dr,Atlanta,GA,30328,33.908907,-84.430657,On Zayo Network,On-Net,Office - Multi Tenant,253.38," $17,601.40 ",17601.4,Bldg-061855
227,Bldg-061870,165.96,0.0,Atlanta,375 Northridge Rd,Atlanta,GA,30350,33.980329,-84.34815400000001,On Zayo Network,Fiber Only,Office - Multi Tenant,602.24," $24,453.76 ",24453.76,Bldg-061870
228,Bldg-061943,321.73,0.0,Atlanta,3440 Preston Ridge Rd,Alpharetta,GA,30005,34.0722905,-84.2634248,On Zayo Network,Fiber Only,Office - Multi Tenant,1421.2," $44,108.80 ",44108.8,Bldg-061943
229,Bldg-062005,2825.79,221.28,Atlanta,1765 The Exchange SE,Atlanta,GA,30339,33.909943,-84.48214499999999,On Zayo Network,On-Net,Office - Multi Tenant,584.83," $24,035.92 ",24035.92,Bldg-062005
230,Bldg-062045,975.48,0.0,Atlanta,1000 Windward Concourse,Alpharetta,GA,30005,34.096195,-84.24119,On Zayo Network,Fiber Only,Office - Multi Tenant,351.0," $20,530.00 ",20530.0,Bldg-062045
231,Bldg-064838,22824.39,0.0,Atlanta,1680 Tullie Cir NE,Atlanta,GA,30329,33.830870000000004,-84.329655,On Zayo Network,Fiber Only,Office - Single Tenant,8.43," $10,252.90 ",10252.9,Bldg-064838
232,Bldg-064841,6230.19,774.48,Atlanta,1405 Clifton Rd NE,Atlanta,GA,30322,33.7943478,-84.32052579999998,On Zayo Network,Fiber Only,Hospital,308.25," $19,247.50 ",19247.5,Bldg-064841
233,Bldg-065054,165.96,0.0,Dallas,2828 N Haskell Ave,Dallas,TX,75204,32.80843,-96.792411,On Zayo Network,Fiber Only,Office - Multi Tenant,493.02," $41,581.20 ",41581.2,Bldg-065054
234,Bldg-065056,305455.4400000002,18713.529999999995,Dallas,2323 Bryan St,Dallas,TX,75201,32.787255,-96.79411800000001,On Zayo Network,Fiber Only,Carrier Hotel,64.67," $15,880.20 ",15880.2,Bldg-065056
235,Bldg-065354,3879.98,0.0,Atlanta,2715 Akers Mill Rd SE,Atlanta,GA,30339,33.8845944,-84.4603348,On Zayo Network,Fiber Only,Splice Point,163.73," $14,911.90 ",14911.9,Bldg-065354
